title,date,reporter,press,contents
"""장례식 같은"" 개회식 최악 유니폼은 이탈리아 [도쿄 라이브]",2021. 07. 24,도쿄|이용균 기자,스포츠경향,"[스포츠경향] 
2020 도쿄올림픽 개회식에 대한 외신들의 혹평이 이어지고 있다. “드론쇼 빼고는 지루했다”는 평가가 대부분이다. “장례식 같았다”는 평가도 나오고 있다.23일 오후 8시 일본 도쿄 신국립경기장에서 2020 도쿄올림픽 개회식이 열렸다. 대회 관계자와 취재진만 입장한 가운데 무관중 개회식이 이뤄졌다. 가뜩이나 절제된 분위기의 공연이 이어지면서 박수 소리도 없자 개회식 분위기가 가라앉았다. 폭스 스포츠가 24일 주요 인사들의 반응을 정리한 내용에 따르면 영국 정치매체 폴리틱스의 편집장인 이언 던은 “장례식장에 참석하는 것과 같았다”며 “자국 정서를 고려해 절제한 건 알겠는데, 전 세계인들을 고려해 조금은 즐겁게 할 필요가 있지 않았을까?”라고 지적했다. 던은 “일본은 세계에서 가장 활기차고, 엉뚱하며, 흥미진진한 나라 중 하나인데, 이 개회식이 그들이 만든 결과물이라는 점에 충격을 받았다”고 썼다.야후 스포츠도 개회식을 평가하면서 “드론 쇼와 성화대 동작이 이날 개회식의 최고 하일라이트”라고 전했다. 신국립경기장 위에 1824대의 드론이 모여서 만든 지구 모양은 비교적 조용했던 이번 개회식에서 가장 멋진 장면이었다.
개회식 중 가장 호오가 엇갈린 공연은 무용수들이 하계 올림픽 각 종목 픽토그램을 묘사한 것이었다. 귀엽다는 반응도 있었지만 대부분 “이상하다, 괴이하다”는 반응이었다.각국 대표팀 입장에서 ‘최악’ 평가를 받은 나라는 이탈리아였다. 패션의 나라로 알려져 있지만 개회식에 참가한 이탈리아 선수단의 단복은 옛날 전자오락 ‘패크맨’을 떠올리게 했다. 우크라이나 선수단은 “90년대 스케이트 보더 스타일의 복장”이라는 평가를 받았다. 스위스 선수단의 칙칙한 갈색 단복도 최악 유니폼 중 하나로 꼽혔다. 개회식은 식장 내부의 조용함과 외부의 반대 목소리가 대조되면서 더욱 이상한 개회식이 됐다. 신국립경기장 바깥에서는 대회 개최 반대 시위가 이어졌다.도쿄|이용균 기자 noda@kyunghyang.com"
"""한국인은 밥심"" 한국산 도시락 '최고' 인증한 선수들",2021. 07. 24,이주연,국민일보,"도쿄올림픽에 출전한 우리 선수들이 한국산 식자재로 만든 도시락에 대한 ‘밥심’을 잇달아 인증하고 있다. 대한체육회가 별도 준비해 제공하는 음식에 대한 고마운 마음의 표현이다.
2020도쿄올림픽에 출전한 ‘사격 황제’이자 한국 사격대표팀의 맏형 진종오(42·서울시청) 선수는 22일 자신의 인스타그램에 다양한 반찬과 간식이 담긴 도시락 사진을 올리며 “밥은 잘 먹고 다닙니다”라고 썼다. 이어 ‘대한체육회, 급식지원, 최고’라는 태그도 붙였다. 한식 도시락에 대한 짧지만 굵은 감사 인증이다.
공개된 사진 속 도시락에는 쌀밥을 포함해 고기와 생 당근, 김치, 브로콜리, 메추리알 등의 반찬이 가득 채워져 있다. 별도로 국과 음료도 보인다.
한국 역도의 부흥이라는 사명감을 어깨에 지고 나선 역도 국가대표 진윤성(26·고양시청) 선수도 도시락 인증에 나섰다.
진윤성 선수는 23일 인스타그램에 “역시 한국음식 최고예요”라며 사진과 함께 ‘대한체육회, 급식지원, 감사합니다’는 태그를 달아 올렸다.
그가 공개한 사진에도 고기, 멸치, 튀김 등 정갈하게 담긴 한국식 도시락의 모습이 확인된다.
여자배구 국가대표 배구 여제 김연경(33·상하이)은 도쿄올림픽 한국 선수단을 위해 급파된 급식 영양사에게 직접 감사의 메시지를 보내 화제가 되기도 했다.
지난 22일 유튜브 채널 ‘온마이크’는 선수촌 인근 호텔에 열린 대한민국 선수단을 위한 급식센터 현장을 찾았다. 영상에 출연한 한정숙 영양사는 “우리 선수들이 ‘너무 맛있게 먹어서 힘이 돼요. 힘낼게요’라는 메시지를 보낼 때 굉장히 기쁘다”라면서 김연경과 실제 주고받은 메시지를 공개했다.
김연경은 메시지에서 “저희 이제 연습 끝났어요. 도시락 아주 맛있게 먹고 있습니다. 먹고 힘낼게요”라며 감사를 전했다. 
대한체육회는 도쿄올림픽 선수촌에서 후쿠시마산 식재료를 사용한 식사를 제공하는 것과 관련해 우려가 커지자 선수촌 인근 호텔을 통째로 빌려 한국 선수단을 위한 급식소를 따로 운영 중이다. 이를 위해 24명의 조리사와 영양사를 현지에 파견했고, 한국산 식자재도 공수했다.
‘후쿠시마산 식자재를 의심할 필요가 없다’고 강조해 온 일본 정부는 한국 선수단의 별도 식사에 대해 강가헤 반발한 바 있다. 하지만 23일 일본 요미우리신문에 따르면 후쿠시마 원전 인근에서 생산된 꿀에서 방사능 세슘이 기준치를 초과해 검출된 것으로 드러났다.
이주연 인턴기자"
"진종오, 졌지만 빛난 마스크 방역 '레전드의 품격' [도쿄올림픽]",2021. 07. 24,CBS노컷뉴스 박세운 기자,노컷뉴스,"국가대표 선발전에서 1위를 차지한 김모세(23·국군체육부대)는 도쿄올림픽 사격 남자 10m 공기권총 결선에 진출했지만 '올림픽 레전드' 진종오(42·서울시청)는 결선행 조준에 실패했다.
24일 일본 도쿄 아사카 사격장에서 열린 2020 도쿄올림픽 사격 남자 10m 공기권총 본선에서 김모세는 총점 579점으로 6위를 차지해 상위 8명에게 주어지는 결선행 티켓을 땄다.
하지만 진종오는 총점 576점으로 15위에 머물러 결선 무대에 오르지 못했다.
남자 10m 공기권총은 진종오가 2008년 베이징 대회에서 은메달을, 2012년 런던 대회에서 금메달을 차지했던 종목이다.
비록 본선을 통과하지 못했던 진종오는 김모세와 더불어 '올림픽 레전드'의 품격을 보여줬다.
불편함을 감수하고 마스크를 착용한 채 경기에 임한 것이다.
대회 조직위원회는 본선에서 마스크 착용을 의무화하지 않았다. 오히려 결선에서는 마스크를 쓰지 못하도록 규정을 정했다. 방송 중계를 위한 결정으로 해석된다.
그럼에도 진종오와 김모세는 마스크를 착용하고 본선 사대에 섰다.
그들은 평소에도 선수촌에서 마스크를 쓰고 생활했다. 무더운 날씨와 호흡 방해 등으로 인한 불편함이 있지만 개인 방역을 철저히 해 다른 이에게 피해를 주지 않겠다는 의지가 확고했기 때문이다.
그들에게 마스크 착용은 펜데믹 상황에서 치러지는 올림픽에서 스포츠 그 이상의 가치를 상징한다.
진종오는 올림픽을 앞두고 진행된 온라인 미디어데이에서 코로나19로 인해 달라진 경기 환경에 대해 ""평소보다 불편한 점은 있지만 방역은 꼼꼼하게 해야 한다. 불평하지 말고 빨리 받아들이는 게 중요하다""고 의연하게 말한 바 있다.
대한사격연맹 관계자에 따르면 본선에 출전한 36명 가운데 마스크를 쓰고 나선 선수는 한국 선수 2명, 몽골 선수 1명 등 3명이 전부였다.
김모세는 24일 오후 3시30분부터 결선에 출전해 한국 선수단의 첫 메달 사냥에 도전한다.
진종오의 도전은 아직 끝나지 않았다. 진종오는 오는 27일 10m 공기권총 혼성 단체 경기에 출전한다. 혼성 경기는 이번 올림픽에서 처음 채택된 종목이다.
진종오는 2004년 아테네 대회부터 올림픽 무대를 밟아 총 6개의 메달(금 4개, 은 2개)을 수확했다. 이번 대회에서 메달을 추가하면 역대 한국 선수 중 가장 많은 7개의 올림픽 메달을 보유한 레전드로 우뚝 서게 된다.
CBS노컷뉴스 박세운 기자 shen@cbs.co.kr"
ML 역사상 이런 반전이? 김광현 36년만에 새기록 썼다,2021. 07. 24,이규원,MHN스포츠,"[MHN스포츠 이규원 기자] ""지금을 만끽하고 싶다. 승리가 없었던 그 두 달이 힘들었다. 그래서 5연승을 달리고 있는 지금을 만끽하고 싶다. 생일에 5연승을 달성해 더 기쁘다. 두 달 동안 승리가 없어서 두 달 동안 패전이 없어야 절반하는 것이다. 그러기 위해 노력할 것이다""(김광현)
""(김광현의) 연속 무실점 기록은 24이닝에서 끝났지만 세인트루이스 구단 역사에서 1985년 이후 36년 동안 좌완 선발 중 가장 길었던 기록이다""(메이저리그 공식 홈페이지 MLB닷컴)
7월 4전승을 포함해 개인 5연승을 질주한 김광현(33·세인트루이스 카니덜스)의 극적인 반전은 드라마틱했다.
서른세 살 생일을 맞은 김광현은 연속이닝 무실점 기록은 아쉽게 중단됐지만, 파죽의 5연승을 달렸다.
김광현은 23일(이하 한국시간) 미국 미주리주 세인트루이스 부시스타디움에서 열린 2021 미국프로야구 메이저리그 시카고 컵스와 홈경기에서 6이닝을 2안타 2실점으로 막았다.
세인트루이스는 김광현의 선발 호투에 힘입어 지구 라이벌 컵스와의 이번 4연전을 3승 1패로 마쳤다.
투구 수 84개를 기록한 김광현은 삼진 7개를 뽑으며 볼넷 1개만 허용했고 평균자책점은 2.87에서 2.88로 조금 올라갔다.
최근 4경기 연속 퀄리티스타트(QS·6이닝 이상 3자책점 이하)를 달성한 김광현은 3-2로 앞선 상황에서 6회를 마치고 교체됐지만, 불펜투수들이 추가 이닝을 무실점으로 막아 세인트루이스가 3-2로 승리했다.
이로써 최근 5연패 뒤에 5연승을 거둔 김광현은 시즌 6승(5패)째를 수확했다.
특히 김광현은 7월 들어 4경기에서 모두 승리하며 25이닝 동안 2실점으로 평균자책점 0.72를 기록, 강력한 내셔널리그 '7월의 투수' 후보 자리를 지켰다.
만약 김광현이 이달의 투수로 선정된다면 한국인 투수로는 세 번째다.
1998년 7월 박찬호가 한국 선수 최초로 이달의 투수로 뽑혔고, 2019년 5월에는 류현진(당시 로스앤젤레스 다저스)이 뒤를 따랐다.
류현진은 2019년 5월 6경기에서 5승 평균자책점 0.59를 기록하며 이달의 투수에 선정됐다. 김광현의 기록도 부족함이 없다.
4월 24일 신시내티 레즈전에서 첫 승 수확 이후 두 달간 5패만 쌓았던 김광현은 드라마틱한 반전에 성공했다.
지난 1일 애리조나 다이아몬드백스전에서 시즌 2승을 챙긴 것을 시작으로 5연승을 내달렸다.
7월 들어서는 연일 괴력투를 펼치고 있다.
다만, 박찬호(은퇴)의 33이닝, 류현진(토론토 블루제이스)의 32이닝 기록이 눈앞으로 다가왔던 만큼 김광현도 사뭇 아쉬운 속내를 드러냈다.
그는 ""꼭 기사가 나오면 점수를 주더라""며 웃은 뒤 ""그래서 기사로 안 나오길 바랐다""고 말했다.
김광현은 4회초 2사 1, 2루에서 제이크 매리스닉에게 내준 2타점 2루타를 특히 아쉬워했다.
그는 ""오늘은 실점했던 그 공 하나가 아쉽다""며 ""투구 전 (포수 야디에르) 몰리나와 변화구로 카운트를 잡고 직구로 승부를 겨루자고 했다. 공이 살짝 몰리긴 했지만, 타자가 잘 쳤다. 야구는 시행착오의 연속이다. 다음에는 그런 시행착오가 나오지 않도록 준비하겠다""라고 말했다.
김광현은 만으로 서른셋이다. 빅리그에서 2년 차를 맞는 김광현은 자신의 야구 인생에서 어디쯤 와 있을까.
김광현은 ""2017년 팔꿈치 수술을 받으며 그해를 통째로 쉬었는데, 그때 반환점을 돌았다고 생각했다""며 ""야구는 끝이 없는 것 같다. 한국에서도 그랬고, 여기(메이저리그) 와서도 많은 것을 배웠다. 앞으로도 선진 야구를 배우는 자세로 임하며 좀 더 성장할 수 있도록 노력하겠다""고 전했다.
미국에서 잠시 함께했던 김광현의 가족들은 이날 경기 전 한국행 비행기에 올랐다.
가족들을 직접 공항까지 배웅했던 김광현은 ""가족들은 선발 등판하는 경기니까 공항에 나오지 말고 자라고 했지만, 아이들이 눈에 밟혀서 나갔다""고 말했다.
그는 ""가족들이 눈에서 보이지 않을 때까지 인사했는데, 그래서 기분 좋게 오늘 경기 던질 수 있었던 것 같다""고 전했다."
"[올림픽] 충격 진종오, 메달 기대한 10m 공기권총서 결선진출 좌절",2021. 07. 24,이재상 기자,뉴스1,"(도쿄=뉴스1) 이재상 기자 = 5번째 올림픽 금메달을 노렸던 '사격 황제' 진종오(42·서울시청)가 10m 공기권총 결선 진출에 실패했다. 대신 함께 출전한 김모세(23·국군체육부대)는 결선에 오르며 메달 획득의 가능성을 높였다.
진종오는 24일 도쿄 아사카 사격장에서 열린 2020 도쿄 올림픽 10m 공기권총 본선에서 576점으로 15위에 그쳐 8명이 겨루는 결선 진출이 좌절됐다.
역대 올림픽에서 6개의 메달(금 4, 은 2)을 수확했던 베테랑 진종오였지만 기대와 달리 결선 무대도 오르지 못하며 아쉬움을 남겼다.
10m 공기권총은 진종오가 2개의 메달(2008년 은, 2012년 금)을 땄던 주종목이지만 이번 도쿄 올림픽에서는 메달 경쟁을 펼칠 기회조차 얻지 못했다.
10m 공기권총 본선은 한 시리즈마다 10발씩, 6시리즈까지 총 60발의 점수를 합산해 상위 8명이 결선에 오른다.
이날 신종 코로나바이러스 감염증(코로나19) 방역을 위해 마스크를 쓰고 출전한 진종오는 초반 10발을 쏘는 첫 시리즈에서 95점에 그치며 하위권으로 밀렸다.
3시리즈에서 98점을 쏘며 한 때 10위까지 순위를 끌어 올렸다. 하지만 4시리즈에서 93점으로 부진, 20위권 밖으로 내려앉았다.
뒷심을 발휘한 진종오는 5시리즈에서 97점을 기록했고, 6시리즈에서도 8연속 10점을 쏘며 기대를 높였다. 그러나 9번째 사격에서 8점을 기록하며 흐름이 끊겼고, 마지막 사격에서는 9점으로 경기를 마쳤다.
함께 출전한 김모세는 579점을 기록하며 6위에 오르며 결선 진출에 성공했다. 
김모세는 2시리즈와 3시리즈에서 나란히 95점에 그치며 주춤했으나 이후 매 시리즈마다 97점 이상을 쏘며 극적인 드라마를 완성했다.
rok1954@news1.kr"
[도쿄올림픽] '막내가 해냈다' 김제덕-안산 혼성전 우승..한국 첫 금메달,2021. 07. 24,맹봉주 기자,스포티비뉴스,"[스포티비뉴스=유메노시마 양궁장, 맹봉주 기자] 두 막내가 해냈다. 한국의 대회 첫 금메달이 전통의 효자 종목 양궁에서 나왔다. 
한국 양궁 10년 미래를 책임질 '겁 없는 막내' 김제덕(17, 경북일고)과 안산(20, 광주여대)이 우리나라 첫 금메달을 수확했다. 
한국 혼성조로 사대에 오른 김제덕-안산 조는 도쿄 올림픽에서 첫선을 보인 양궁 혼성전에서 네덜란드를 꺾고 시상대 맨 위에 올랐다. 
한국은 24일 일본 도쿄 유메노시마 공원 양궁장에서 열린 2020 도쿄올림픽 양궁 혼성전 결승전에서 네덜란드를 세트스코어 5-3(35-38, 37-36, 36-33, 39-39)으로 꺾고 금메달을 목에 걸었다. 
그간 양궁은 최대 2관왕까지만 가능했다. 개인전·단체전 금메달이 궁사가 쥘 수 있는 최대 성과였다. 하지만 도쿄 대회서부터 혼성전이 추가돼 3개까지 금메달을 품에 안을 수 있게 됐다. 
한국은 '막내 신궁' 2인의 활약으로 사상 첫 올림픽 양궁 3관왕 가능성을 키웠다. 국내 양궁 미래를 확인하면서 새 역사를 쓸 발판을 마련하는 데도 성공했다. 
1세트 선공에 나선 한국은 김제덕이 9점을 꽂으며 산뜻한 출발을 알렸다. 하지만 이후 안산이 8점을 꽂았고 네덜란드가 연속 10점으로 기세를 올렸다. 두 번째 시도에선 한국과 네덜란드 모두 18점을 합작해 1세트를 35-38로 내줬다. 
2세트 역시 한국이 선공을 맡았다. 김제덕이 첫 발로 9점을 쏘며 분위기를 추스렸다. 이어 오른 안산도 9점을 신고해 좋은 흐름을 이어 갔다. 그러나 결승 상대 네덜란드는 만만찮았다. 첫 번째 시도에서 10점, 9점을 기록해 기싸움에서 밀리지 않았다. 
두 번째 시도에서 한국은 19점을 합작했다. 네덜란드는 9점, 8점을 쐈다. 한국이 극적으로 2세트를 37-35로 승리, 세트스코어 2-2 타이를 이뤘다. 
3세트도 접전이었다. 이번에도 한국의 선제공격. 김제덕이 10점으로 포효했지만 2번 주자 안산이 8점으로 다소 흔들렸다. 
그러나 첫 번째 시도에서 네덜란드가 9점, 8점을 수확했다. 승기를 잡은 한국은 김제덕, 안산이 나란히 9점을 맞춰 3세트를 36점으로 마쳤다. 네덜란드는 막판 실책을 범해 두 번째 시도에서 6점, 10점을 챙기는 데 그쳤다. 세트스코어 4-2로 역전했다. 
메달 색깔이 걸린 마지막 세트. 선공으로 나선 네덜란드는 9점 10점을 기록했다. 마지막까지 높은 집중력을 발휘했다. 하지만 김제덕 안산도 연속 10점으로 맞불을 놨다. 경기 승패가 끝까지 알 수 없는 방향으로 흘렀다. 두 번째 시도에서 네덜란드는 연속 10점으로 기세를 올렸다. 그럼에도 두 막내 신궁은 흔들리지 않았다. 김제덕이 10점, 안산이 9점을 뽑아 금메달을 확정했다. 
그동안 양궁은 올림픽에서 금메달 4개가 배정돼 있었다. 남녀 개인전 단체전으로 시상대 상단을 다퉜다. 
이번 대회부터 남녀 선수 1명씩 짝을 이뤄 최고 사수를 겨루는 혼성전이 신설됐다. 성평등 기치를 내건 도쿄 올림픽에서 추가된 종목으로 남녀 모두 세계 최정상으로 꼽히는 한국이 금메달 0순위 후보로 지목됐다. 
예상대로 한국은 혼성전 초대 챔피언에 올랐다. '속사'가 주무기인 두 막내 강심장을 앞세워 사상 첫 올림픽 양궁 3관왕 배출 가능성을 이어 갔다. 
대한양궁협회는 국가별로 한 팀씩만 나설 수 있는 혼성전에 특정 조합을 확정하지 않고 23일 랭킹라운드 점수를 통해 선발하기로 했다. 
김제덕과 안산은 전날 개인 예선 랭킹라운드에서 각각 688점, 680점을 쏘며 남녀 1위에 올랐다. 대표 팀 막내끼리 짝을 이뤄 많은 관심을 모았는데 본무대서도 압도적인 기량으로 기대를 충족시켰다. 
혼성전 16강전에서 방글라데시, 8강전에서 인도를 차례로 완파했고 우승으로 가는 길목인 4강전에선 멕시코를 꺾고 결승행 티켓을 거머쥐었다. 대망의 결승전에서도 복병 네덜란드를 누르고 우승을 차지, 한국의 대회 첫 금메달을 책임졌다."
[도쿄올림픽] 모델 아닙니다..유도 金 도전하는 미모의 '엘프',2021. 07. 24,이교덕 기자,스포티비뉴스,"[스포티비뉴스=이교덕 격투기 전문기자] 모델이 유도복을 입었다? 아니다. 유도 선수가 모델처럼 비현실적으로 예쁜 것이다. 
이 선수는 도쿄올림픽 유도 여자 48kg급 다리아 빌로디드(20, 우크라이나)다. 키 172cm의 바짝 마른 체형이라 체격만 보고 '참가하는 데 의의를 둔 선수구나' 생각하면 안 된다. 
놀랍게도 현 세계 랭킹 2위다. 외모에 실력까지 갖춘 그야말로 팔방미인이다. 이번 도쿄올림픽 금메달리스트 후보 중 한 명. 
빌로디드는 73kg급 유럽 최강자로 2005년 세계선수권대회에서 동메달을 따낸 바 있는 게나디 빌로디드의 딸이다. 자연스럽게 어렸을 때부터 도복을 입고 매트 위를 굴렀다. 
어머니 스비틀라나 쿠즈네초바 역시 유도 선수 출신인데, 지금은 딸의 코치다. 빌로디드가 리듬체조를 하다가 유도로 넘어온 건, 어찌 보면 필연이었다. 
긴 다리를 이용한 발기술이 좋아 일찍부터 두각을 나타냈다. 2015년 세계카데트선수권 정상에 서 전 세계에 자신의 존재를 알렸다. 
2018년 9월, 크게 사고를 쳤다. 성인들이 경쟁하는 세계선수권대회에서 디펜딩 챔피언 도나키 후나(25, 일본)를 한판으로 꺾고 금메달을 목에 걸었다. 당시 나이 만 17세. 최연소 세계선수권자 기록을 깼다. 
한 달 뒤 당연한 듯, 세계청소년선수권대회에서도 우승했다. 이듬해인 2019년 도나키 후나를 또 이기고 세계선수권 2연패에 성공했다. 
빌로디드는 24일 위대한 도전을 앞두고 있다. 세계선수권대회·유럽선수권대회·유러피안게임 금메달은 이미 집에 있다. 도쿄에서 시상대 가장 높은 곳에 서면 가문의 영광인 '그랜드슬램'을 달성한다. 
가장 강력한 라이벌은 세계 랭킹 1위 디스트리아 크라스니퀴(25, 코소보)다. 최근 경기였던 지난 4월 유럽선수권대회 결승전에서 빌로디드를 이겼다. 
랭킹 3위 도나키 후나는 홈그라운드에서 지난 패배를 설욕하겠다고 벼른다. 빌로디드와 도나키가 16강전과 8강전을 이기고 올라오면, 준결승전에서 외나무다리 승부를 펼치게 된다. 
이 체급에서 대한민국 강유정(24)이 조용히 반란을 준비한다. 첫 경기 32강전에서 마루사 스탄가를 상대한다."
'아마추어' 박찬호에게 체면 구긴 8명의 프로골퍼,2021. 07. 24,김현지,뉴스엔,"[뉴스엔 글 김현지 기자/사진 표명중 기자]
한국프로골프(KPGA) 코리안투어에 초청 선수로 출전한 아마추어 박찬호. 네번째 출전 대회에서 프로골퍼 못지 않은 실력을 뽐내고 돌아갔다.
박찬호는 7월 23일 충남 태안 솔라고CC 솔코스(파72, 7264야드)에서 치러진 'YAMAHA-HONORS K 오픈 with 솔라고CC' 2라운드에서 버디 3개와 보기 7개를 묶어 4오버파를 쳤다. 
변형 스테이블포드 방식(더블 보기 이하 스코어를 기록하면 -3점, 보기는 -1점, 파는 0점이다. 버디는 2점, 이글 이상 스코어는 5점)을 채택한 이번 대회 방식으로 2라운드 점수를 환산하면 -1점이다.
박찬호는 1라운드 경기와 상반된 경기력으로 모두를 놀라게 했다. 1라운드에서는 샷 난조는 물론 퍼트까지 말을 듣지 않았다. 1라운드에서 샷 난조로 인해 받은 벌타만 해도 6타다. 버디 없이 보기 9개와 더블 보기 2개를 묶어 13오버파를 쳤고, 점수로는 -15점을 기록했다.
반면, ""-7점이 목표""라며 나섰던 2라운드에서는 안정적인 샷감으로 경기를 풀어나갔다. 비록 페어웨이는 3차례 밖에 지키지 못했지만, 페어웨이를 크게 벗어나지 않았다. 즉, 그린을 공략하는 데 큰 어려움이 없었다. 
18번 홀(파5)에서는 무려 325.8야드의 장타를 앞세워 버디를 낚았다. 13번 홀에서는 335야드로 왠만한 프로들도 감히 흉내낼 수 없는 티샷을 구사했다. 2라운드에서만 300야드가 넘는 티샷을 무려 5차례 선보였다.
뿐만 아니라 이 대회 방식인 변형 스테이블포드 방식으로 2라운드 성적만 놓고 봤을 때, 박찬호보다 낮은 점수를 기록한 프로골퍼는 박찬호를 제외한 출전 선수 151명 중 8명이다. 박찬호와 동타를 기록한 선수도 3명이나 된다. 
프로골퍼 입장에서는 아마추어 골퍼에게 체면을 구긴셈이다. 다만, 그 아마추어가 메이저리그 통산 124승의 '코리안특급' 박찬호라는 것이 유일한 위안거리인 셈이다.
박찬호는 이번 대회가 코리안투어 4번째 출전이다. 지난 2018년 '휴온스 셀러브리티 프로암'에서 김영웅과 한 조로 팀전 우승을 차지했다. 2019년에는 '제2회 휴온스 엘라비에 셀러브리티 프로암'에서는 김영웅과 한 조로 공동 33위를 기록했다.
올 시즌에는 4월 'KPGA 군산CC 오픈'에 출전한 바 있다. 당시 개인전으로는 첫 출전이었는데, 29오버파로 컷탈락했다. 이후 이번 대회가 올 시즌 두번째이자 생애 4번째 코리안투어다. 이번 대회 성적만으로 따지자면 17오버파다. 지난 대회보다 무려 12오버파나 줄었다.
박찬호는 ""KPGA 코리안투어라는 무대를 2번이나 뛰어 봤다. 투어의 시스템도 알았고 선수들의 실력도 알았다. 엄청난 영광이다""라고 하며 ""이제 또 다른 시작을 준비할 것이다. 꿈과 목표를 향해 밟아야 할 계단이 선명해졌다. 이렇게 큰 깨달음을 주고 도전 의식을 일깨워준 KPGA에게 고맙다""라며 아직 도전이 끝나지 않았음을 암시했다.(사진=박찬호)
뉴스엔 김현지 928889@ / 표명중 acepyo@
기사제보 및 보도자료 newsen@newsen.com copyrightⓒ 뉴스엔. 무단전재 & 재배포 금지"
"[지바 현장]충격 태권도 장 준 마저 무너졌다 결승 진출 좌절 첫날 노골드, 튀니지 루키에게 당했다",2021. 07. 24,노주환,스포츠조선,"[지바(일본)=스포츠조선 노주환 기자]태권도 '원더보이' 장 준(21·한국체대)이 올림픽 금메달 획득에 실패했다. 결승 진출에 실패했다. 아프리카 복병에 무너졌다. 
이번 대회 우승 후보 1순위 장 준은 24일 일본 지바 마쿠하리 메세홀에서 벌어진 도쿄올림픽 태권도 남자 58㎏급 준결승전서 튀니지 신예 젠두비(19)에 19대25로 졌다. 이변이었다. 장 준은 동메달결정전을 치르게 된다. 아직 상대는 미정이다. 동메달은 2명에게 돌아간다. 
1라운드, 장 준이 시작과 동시에 헤드킥으로 3-0으로 앞섰다. 그러나 곧바로 머리를 맞았다. 3-3. 장 준은 자신의 주무기 뒤 후려차기로 5-3으로 도망갔다. 그리고 다시 몸통을 맞아 5-5로 1라운드를 마쳤다. 
2라운드, 장 준은 접근전을 펼쳤다. 팽팽한 접전, 오히려 몸을 가격 당하며 8-9로 1점 뒤진 채 3라운드를 시작했다. 3라운드는 난타전이었다. 계속 끌려간 장 준은 수비가 안 되며 끝내 뒤집지 못했다. 한국은 태권도 첫 날 두 체급에서 금 획득에 실패했다. 종주국의 자존심이 구겨졌다. 여자 49㎏급 심재영은 8강전서 일본 야마다에게 일찌감치 무너졌다. 
장 준은 8강서 스페인 비센테 윤타, 16강서 바르보사(필리핀)을 연속으로 눌렀다. 젠두비는 8강서 뎀세(에티오피아)를 꺾고 준결승에 올랐다. 젠두비는 올림픽랭킹 23위다. 젠두비는 2019년 아프리카게임 54㎏급 챔피언이다. 아직 세계 무대에선 이렇다할 성적을 내지 못했다. 다크호스였다. 
이번이 올림픽 첫 출전인 장 준은 현재 58㎏급 올림픽랭킹 세계 1위다. 자타공인 세계 최강자다. 2년 사이에 태권도계의 원더보이가 됐다. 딱 2년 만에 1위로 수직 상승했다. 2019년 그는 대부분의 국제대회를 쓸어버렸다. 그해 세계태권도연맹 선정 '올해의 남자 선수상'까지 받으며 강한 인상을 남겼다. 
올림픽 태권도는 16강전부터 진행한다. 2분씩 3라운드로 치른다. 체급별로 국가별로 단 한 명만 출전권을 갖는다. 그래서 태극마크를 다는 것부터 어렵다. 장 준은 도쿄올림픽에 출전하기 위해 2016년 리우대회 동메달리스트 선배 김태훈을 눌렀다. 
장 준은 얼굴만 보면 개구쟁이 옆집 동생 이미지를 갖고 있다. 충남 홍성에서 태어나 홍성고를 거쳐 한국체대를 다니고 있다. 7세 때 형 따라가 취미로 태권도를 시작했던 게 이렇게 인생이 돼버렸다. 지바(일본)=노주환 기자 nogoon@sportschosun.com"
"야구 대표팀 '날벼락'..""오지환 턱 꿰매야""",2021. 07. 24,김현세,엑스포츠뉴스,"(엑스포츠뉴스 고척, 김현세 기자) 2020 도쿄올림픽에 출전하는 한국 야구 대표팀의 유격수 오지환이 피부를 봉합해야 하는 부상을 당했다.
오지환은 24일 서울 고척스카이돔에서 열린 LG 트윈스와 평가전에서 2번 타자 유격수로 선발 출장해 6회 초 주자의 스파이크에 피부가 찢어지며 병원으로 이송됐다.
대표팀은 0-0으로 맞선 6회 초 무사 만루에서 채은성에게 1타점 우전 적시타를 맞은 뒤 우익수 박건우의 실책으로 주자들이 추가 진루하는 상황에 처했다.
그런데 이떄 타자 주자였던 채은성이 한 베이스 더 가는 플레이를 했고, 2루 베이스 앞에서 슬라이딩을 했는데 뒷발이 오지환의 턱 부위를 긁고 지나갔다.
대표팀 벤치에서는 피를 흘리는 오지환을 즉시 지혈 조치했고 피부를 봉합해야 한다는 판단에 병원으로 이송했다. 
KBO 관계자는 ""오지환 선수는 병원으로 이송돼 가는 중이다. 정확한 진단을 받아 봐야 하지만 피부가 4cm 가량 찢어진 듯하다. 턱쪽이 찢어졌는데 봉합이 필요하다고 판단했다""고 밝혔다.
사진=고척, 박지영 기자
김현세 기자 kkachi@xportsnews.com"
